id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca
7798111356545|1|HORNO FREID AIWA FAH1500N|1.00|unidad|AIWA
7791070000573|1|SERVILLETAS CAMPANITA SOFT 70un|70|uni.|CELULOSA CAMPANA S.A.
7791122000230|1|POLVO DE HORNEAR VELEZ 50gr|50|Gr|EPIFANIO JIMÉNEZ E HIJOS S.A.
7791293049489|1|ANTITRANSPIRANTE V8 REXONA MEN AER 150 ML|150|ml|REXONA
7790670052999|1|MILANESAS D/SOJA X4 UNI GOOD MARK CJA 340 GRM|340|grm|GOOD MARK
7791102055007|1|POLENTA COOPE INSTANTANEA|500.00|gr|COOPERATIVA
7806550002487|1|APOSITO ADUL PLENITUD REG|40.00|unidad|PLENITUD
7795722025037|1|CUCHARON JOVIFEL FUNDICION ALUM. 1un|1|uni.|CAMPAGNA HNOS E HIJOS SA
7790415131194|1|VINO MALBEC LOLA BOT 750 ML|750|ml|LOLA
4006000005522|1|PROTECTOR LABIAL BLACKBERRY SHINE NIVEA BLI 4,8 GRM|4.8|grm|NIVEA
7791113000904|1|MERMELADA EMETH DURAZNO FRA 454 GRM|454|grm|EMETH
4958415303604|1|LAMPARA AKAI SERIE T 45W 25W.CALIDA|1|uni.|AKAI ENERGY(cia de comercio sa)
7798273211058|1|AROMATIZ.AMB.C/DIFUSOR PAPAYA AROMASS CJA 125 ML|125|ml|AROMASS
7798156760024|1|ARVEJAS SABORES DEL VALLE SECA REMOJ LIB DE GLUT TTB 340 GRM|340|grm|SABORES DEL VAL
7795722019593|1|ASADERA JOVIFEL RECTA ENLOZ.C/REJILLA N3|1|uni.|CAMPAGNA HNOS E HIJOS SA
7798092840507|1|JABÓN LÍQUIDO ODOR BLOCK DERMO VAGISIL 354 ML|354|ml|DERMO VAGISIL
7790639003451|1|GASEOSA POMELO CUNNINGTON BOT 2250 CMQ|2250|cmq|CUNNINGTON
7509552874013|1|MASCARILLA NUTRICIÓN 1 MIN. GARNIER POT 350 ML|350|ml|GARNIER
7790580146092|1|CHOCOLATE CON ROCKLETS COFLER FWP 140 GRM|140|grm|COFLER
7792180139597|1|PVO P/BIZCOCHUELO INTEGRAL C/SEM.MAMÁ COCINA PAQ 540 GRM|540|grm|MAMA COCINA
7798033900413|1|MARINERAS P PCIO S/SAL|220.00|gr|PRIMER PRECIO
7798161722963|1|MERM BRISAS ORG ARANDANOS|260.00|gr|LAS BRISAS
7794767000627|1|GALLETITAS CERAL COCO LIGHT 380gr|380|Gr|CERAL
7790975206370|1|VINO ESPUMOSO DÉLICE CHANDON BOT 187 ML|187|ml|CHANDON
7794626012884|1|PAÑAL HUGGIES FLEXI CONFORT T:XXG/5 PAQ 50 UNI|50|uni|HUGGIES
7791113004599|1|POLVO P/BIZCOCHUELO EMETH VAINILLA POUCH PAQ 450 GRM|450|grm|EMETH
7798035495290|1|TRAPO DE PISO P PCIO GRIS|1.00|unidad|PRIMER PRECIO
7798035491032|1|FRANELA PRIMER PRECIO|1.00|unidad|PRIMER PRECIO
7791819000581|1|SH PRIMER PRECIO MANZANA|950.00|cm3|PRIMER PRECIO
7794626012730|1|TOA HUGGIES DISNEY|48.00|unidad|HUGGIES
7791600619251|1|DESOD.CIEL LOVE 123ml|123|ml|CANNON PUNTANA S.A.
7793613700407|1|ALMOHADA LIBERTY HEREDER 0,50x0,70c|1|uni.|LANTERMO S.A
7790070320032|1|FIDEOS SOPEROS SEM. MATARAZZO MUNICIONES PAQ 500 GRM|500|grm|MATARAZZO
7798131250496|1|JAB LIQ HEROE DP|800.00|cm3|HEROE
7795722030000|1|PELAPAPAS JOVIFEL M/METALICO 1un|1|uni.|CAMPAGNA HNOS E HIJOS SA
7798352260182|1|BANANAS C/CHOCOLATE C/LECHE GIO POT 150 GRM|150|grm|GIO
7794440994663|1|BALDE VIRULANA C/ESCURRIDOR 12lts|1|uni.|MAPA VIRULANA S.A.I. Y C.
7790940518002|1|TOALLAS FEM.DONCELLA INCONT.MINI 8un|8|uni.|LENTERDIT S.A.
7798064190258|1|SAL DEL HIMALAYA FINA GELL SINGH SAL 400 GRM|400|grm|GELLSINGH
7790895641213|1|AQUARIUS NARANJA|500.00|cm3|AQUARIUS
7798338290301|1|LECHE DESCREMADA % TENOR GRASO LAS TRES NIÑAS TTB 1 LTR|1|ltr|TRES NIÑAS
7791118000794|1|EL POCILLO MALTA TORRADA INST FORTIF CON LECHE POU 100 GRM|100|grm|EL POCILLO
8718863037515|1|LED PHILIPS 32PHD6918/77|1.00|unidad|PHILIPS
7795722013232|1|TARTERA JOVIFEL HOJALATA DESMONT. 28cm|1|uni.|CAMPAGNA HNOS E HIJOS SA
7793613330406|1|FRAZADA LOVE & HOME FLANEL 21/2PL|1|uni.|LANTERMO S.A
7798000213027|1|VINO TINTO PHEBUS BOT 750 CC|750|cmq|PHEBUS MMC
7509546688152|1|JAB.ANTIBACTE.AVENA + PROBIO. PACK X3 PROTEX PAQ 270 GRM|270|grm|PROTEX
7790130003646|1|MAYONESA AJO LIVIAN DOY 235 GRM|235|grm|LIVIAN
7790072179690|1|PIMENTON CELUSAL|25.00|gr|CELUSAL
7790139003258|1|VINAGRE CASALTA DE MANZANA 500ml.PET|500|ml|PORTA HNOS. S.A.
7798024459234|1|ESPONJA ACERO INOXIDABLE X1 MISTER TRAPO PAQ 10 GRM|10|grm|MISTER TRAPO
7790360982223|1|MEDALLON D/CALABA.Y CHOCLO VEGGIES SWIFT PAQ 300 GRM|300|grm|SWIFT
4005808319695|1|CREMA CORP.PIEL EXTR.SECA NIVEA BOT 400 ML|400|ml|NIVEA
7792799000011|1|AGUA MINERAL SIN GAS ECO DE LOS ANDES BOT 500 CC|500|cmq|ECO D.LOS ANDES
7792798015061|1|CERVEZA CHOPP BRAHMA LAT 710 ML|710|ml|BRAHMA
7790900016074|1|ANTIHUMEDAD AIRE PUR COMPACT NEUTRO 250g|250|Gr|INDUSTRIAS IBERIA S.A.I.C
7790950141030|1|TERMA PATAGÓNICO S/AZ BOT 1,350 LTR|1350|ml|TERMA
7793344902057|1|SERVILLETAS ELEGANTE|80.00|unidad|ELEGANTE
7791070005745|1|SERVILLETAS CAMPANITA SOFT 70un|70|uni.|CELULOSA CAMPANA S.A.
7797003956221|1|HELADERA CON FREEZER KOHINOOR 401 L KHDA43/7|1|uni|KOHINOOR
7790154008795|1|APERITIVO VODKA Y POMELO SHOOTER LAT 355 CMQ|355|cmq|SHOOTER
7893576805017|1|CABO VILEDA ROJO|1.00|unidad|VILEDA
7794000009196|1|KNORR MIX SAB BARBACOA|24.00|gr|KNORR
7506306256934|1|DESODORANTE MASRHMA.SMOKE AXE AER 150 ML|150|ml|AXE
7798342151797|1|SALCHICHAS A BASE D/PLANTAS NOTSALXICHA PAQ 250 GRM|250|grm|NOTSALXICHA
7790580137052|1|PAST MPLUS CO M/BERRIES|30.00|gr|MENTHOPLUS
8437008383767|1|QUESO CREMA C/QUESO AZUL QUESCREM POT 200 GRM|200|grm|QUESCREM
7790945008430|1|VINO MALBEC INFAME BOT 750 ML|750|ml|INFAME
7622201705169|1|POLVO P/POSTRE ROYAL CHOCOLATE  SOB 65 GRM|65|grm|ROYAL
8806097850069|1|CEL SAMS S26+ 512GB BLACK|1.00|unidad|SAMSUNG
7791600047474|1|DESOD.COQUETERIAS FLOWERS 123cc.|123|cc|CANNON PUNTANA S.A.
7798342151384|1|MEDALLON A BASE D/PROT.VEG. NOT BURGER X4 PAQ 320 GRM|320|grm|NOT BURGER
0763571871027|1|YERBA MATE P/TERERÉ DON BASILIO PAQ 500 GRM|500|grm|DON BASILIO
7796941260049|1|HORNO ELECT RCA R70CONV|1.00|unidad|RCA
7798140259992|1|DIABET TX UREA Y CALENDUL|200.00|cm3|DIABET TX
7794922502966|1|CEPILLO JESSAMY RECTO GDE METALIZADO 1 U|1|uni.|MARCAS S.R.L.
7790077000364|1|MADALENAS POZO CLASICAS VAINILLA PAQ 200 GRM|200|grm|POZO
7790336030514|1|VINO BLANCO SEMILLON LOPEZ  SELECCION BOT 750 CC|750|cmq|SELEC.LOPEZ
7790895003882|1|AGUA MINERAL SIN GAS BON AQUA BOT 2 LT|2000|cmq|BONAQUA
7798032362267|1|LIM PISO P PRECIO LAVANDA|900.00|cm3|PRIMER PRECIO
7796953311180|1|MORTADELA BOCATTI CON PISTACHO BLI 70 GRM|70|grm|BOCATTI
7798365050442|1|AGUA SABORIZ.SAB.PERA PUREZA D/LA SIE.BOT 1500 ML|1500|ml|PUREZA D/LA SIE
7791416960189|1|ALIM.PERROS ADULTOS EN CASA SAB.CARNE RAZA BOL 3 KGM|3|kgm|RAZA
0724751086532|1|GIN FEDERAL OID MORTALES BOT 750 ML|750|ml|OID MORTALES
7796333008013|1|MEDALLON POLLO POLLOLIN E|450.00|gr|POLLOLIN
7790894901844|1|CEL MOTO G06 64GB NARANJA|1.00|unidad|MOTOROLA
7793323004086|1|ADOBO PARA PIZZA X50GR|50|grm|DICOMERE
7790770601998|1|PROTECTORES DIARIOS PROTECCIÓN NORMAL NOSOTRAS PAQ 100 UNI|100|uni|NOSOTRAS
7791080112006|1|TINTE COLORANTE E/SHAM CASTAÑO CLARO JUST FOR MEN CJA 66 ML|66|ml|JUST FOR MEN
8806094365566|1|LAVARROPAS SAMSUNG CF 6.5KG PLATA . . .|1|uni|SAMSUNG
7798373231581|1|CALEF ELECT PEABODY CM20B|1.00|unidad|PEABODY
5285002312145|1|TAHINA ZEENNY|250.00|gr|ZEENNY
0648260544195|1|T/EMP FREIR N  LITORALENA|330.00|gr|NUEVA LITORALEÑA
7794740091314|1|CREMA CORP.DOROTHY GREY E.SECA 400 GR.|400|Gr|MARCAS S.R.L.
7793613979407|1|JGO.SABANAS LANTHEA 2P.|1|uni.|LANTERMO S.A
7798008291300|1|TE SAINT-GOTTARD ROJO C/VAINILLA 20saq.|20|uni.|LABORATORIOS PHARMAMERICAN SRL
7791540049354|1|VINO CABERNET SAUVIGNON LOS INTOCABLES BOT 750 ML|750|ml|LOS INTOCABLES
7790742223203|1|QUESO RALLADO REGGIANITO LA SERENISIMA SOB 175 GRM|175|grm|LA SERENISIMA
7795390000183|1|FID B BCA LAM AL HVO|500.00|gr|BAHIA BLANCA
7791102069547|1|OBLEA COOPE VAINILLA|100.00|gr|COOPERATIVA
7790894901172|1|MOTO RAZR 50 ULTRA BLUE|1.00|unidad|MOTOROLA
7790733001810|1|BASURERO COLOMBRARO C/TAPA 6lts|1|uni.|COLOMBRARO
7796373000220|1|SALSA CHEDDAR LA PARMESANA BOT 300 ML|300|ml|LA PARMESANA
7790580142995|1|CHOCOLATE AMARGO 80% CACAO AGUILA FWP 150 GRM|150|grm|AGUILA
7790139101183|1|VINAGRE DE MANZANA FAVINCO BOT 500 ML|500|ml|FAVINCO
7790123000010|1|DURAZNO EN MITADES VIGENTE LAT 820 GRM|820|grm|VIGENTE
7790580650919|1|PULPA DE TOMATE ARCOR SUAVE TTB 520 GRM|520|grm|ARCOR
7790070335326|1|SALSA D/TOMATE FILETTO RINA FRA 340 GRM|340|grm|RINA
8806095818962|1|CEL SAMSUNG A16 5G GRAY|1.00|unidad|SAMSUNG
3086123465664|1|LAPICES BIC COLOR EVOLUT.4MM 12un.|12|uni.|BIC ARGENTINA S.A.
7509552923896|1|COLORACION N°71 VAINILLA CLASICO NUTRISSE CJA 1 UNI|1|uni|NUTRISSE
7798096031161|1|ARVEJAS SECAS REMOJADAS DOÑA PUPA TTB 500 GRM|500|grm|DOÑA PUPA
7798224213544|1|EDULC.SAB.CARAMELO SVELTA BOT 110 ML|110|ml|SVELTA
7790742363107|1|LECHE LV.P/DESC.UAT LIVIANA 1%  LA SERENISIMA TTB 1 LTR|1|ltr|LA SERENISIMA
0714604227359|1|ROPA INTER.DESC.MASC.MOD.T.XL VELVET PAQ 8 UNI|8|uni|VELVET
7793890259315|1|PAN LACTAL C/SALVAD.C/SEMILLAS BRIOSH BSA 330 GRM|330|grm|BRIOSH
7798183900110|1|FIDEOS PENNE Nº 32 DEI SAPORI PAQ 500 GRM|500|grm|DEI SAPORI
7891129557642|1|HELADERA WHIRLPOOL NF WRO85AK|1|uni|WHIRLPOOL
7791274004087|1|PROT SOLAR COCOABEACH F15|200.00|cm3|COCOA BEACH
7798169442733|1|CEL NOKIA 3 1 PLUS BRONCE|1.00|unidad|NOKIA
7791058004166|1|YOGUR MANFREY C/TROZOS DE FRUTOS DEL BOS|150|Gr|MANFREY COOP.TAMB.COM.E IND.
7702026191276|1|PROTECTORES MAMARIOS NOSOTRAS 2x12un|24|uni.|ALGODONERA ACONCAGUA S.A.
7790080011210|1|QUESO PORT SALUT COTO PAQ 400 GRM|400|grm|COTO
7798088562307|1|ALIMENTO PARA PERROS KONGO MEDIANOS BSA 15 KGM|15|kgm|KONGO
7798140257530|1|CREMA TEATRICAL ACLARADOR|100.00|gr|TEATRICAL
0309978456377|1|TINT COLORSILK CHOCOLATE|1.00|unidad|COLORSILK
7798412880015|1|VINO PICAPEDRERO BLEND|750.00|cm3|PICAPEDRERO
0190679000187|1|AC HERBAL BR ARGAN|400.00|cm3|HERBAL ESSENCES
0041333000992|1|PILAS DURACELL ALCALINAS C 2un|2|uni.|DURACELL
7798118418949|1|VASOS DURAX LONG DRINK 6unx420ml|6|uni.|METEORA DURAX
7791905024248|1|LAVANDINA EN GEL ORIGINAL ODEX BOT 700 ML|700|ml|ODEX
7790863001254|1|EDULCORANTE BAJA CALORIAS MATE DULKRE BOT 250 ML|250|ml|DULKRE
7791337007420|1|YOGUR LS CLAS FIRME|120.00|gr|LA SERENISIMA
0000077981455|1|B/CEREAL CM FRUT/CHO|26.00|gr|CEREAL MIX
0000077905291|1|CARAM HALLS MIEL/MENTA|28.00|gr|HALLS
7793360103025|1|KETCHUP LA CAMPAGNOLA HOT 250gr.D/PA|250|Gr|ARCOR S..A.I.C..(ALIMENTOS)
7798096881889|1|BEETSLAW SUEÑO VERDE BSA 250 GRM|250|grm|SUEÑO VERDE
7790314079719|1|VINO VELVET TINTO DULCE DILEMA BOT 750 ML|750|ml|DILEMA
7802215114885|1|CHOCOLATE E/RAMA BLANCO BONAFIDE CJA 115 GRM|115|grm|BONAFIDE
7798059381357|1|ESP P PRECIO FIBRA LISA|1.00|unidad|PRIMER PRECIO
7791885004032|1|CUMANA CHAMPIGNONES LAMIN|400.00|gr|CUMANA
7793913013528|1|YOG.PARC.DESC.SAB.FRUTILLA TREGAR POT 125 GRM|125|grm|TREGAR
7791274005305|1|QUITAESMALTE ALGABO FORTALECEDOR BOT 100 ML|100|ml|ALGABO
7795541022187|1|BOLSA ROLLO PPCIO 45X55|20.00|unidad|PRIMER PRECIO
7790150370209|1|INF LV RELAJAR 25S|32.50|gr|LA VIRGINIA
7840024006649|1|FIDEOS TIRABUZÓN INTEGRAL FEDERAL PAQ 400 GRM|400|grm|FEDERAL
7790975000022|1|CHAMPAÑA EXTRA BRUT MERCIER BOT 750 CC|750|cmq|MERCIER
7898258812918|1|QUESO CHEDDAR FETEADO SANDUBOM PAQ 120 GRM|120|grm|SANDUBOM
7790495005125|1|GIRASOL YIN YANG PEL TOST|150.00|cm3|YIN YANG
8806097213789|1|TABLET SAMSUNG S10 FE|1.00|unidad|SAMSUNG
7790117001702|1|PAÑO SKAY MULTIUSO ROLLO 40paños|40|uni.|NECHO S.A.
7792180142016|1|MAYONESA C/JUGO D/LIMÓN CAÑUELAS POU 241 GRM|241|grm|CAÑUELAS
7793344000883|1|PAÑUELOS ELEGANTE TRIPLE|100.00|unidad|ELEGANTE
7790894900960|1|CEL MOTO G24 LILA|1.00|unidad|MOTOROLA
7797453001458|1|M&M MANI PAQ. X 49 GR|1.00|unidad|Sin Marca
7790940518026|1|TOALLAS FEM.DONCELLA INCONT.MINI 8un|8|uni.|LENTERDIT S.A.
7622300759490|1|ALFAJORES MILKA MOUSSE 6x42gr|6|uni.|MONDELEZ S.A.
7798320830027|1|SNACK P/PERRO SAB.POLLO GRILLÉ MON AMI DOY 75 GRM|75|grm|MON AMI
7791540045738|1|VINO SAUVIGNON BLANC ALMA MORA SEMILLON BOT 750 ML|750|ml|ALMA MORA
5760466738156|1|QUESO AZUL CASTELLO PAQ 100 GRM|100|grm|CASTELLO
7798273210907|1|AROMATIZ.AMB.C/DIFUSOR BAHÍA AROMASS CJA 125 ML|125|ml|AROMASS
7798070861371|1|HELADO D/CHOCOLATE DOBLE TENTACION FREDDO POT 320 GRM|320|grm|FREDDO
7798143350863|1|MIX ENERGETICOTHE HAPPY  SNACK POT 135 GRM|135|grm|THE HAPPY SNACK
7792798013470|1|CERVEZA SIN ALCOHOL 0,0% STELLA ARTOIS BOT 330 CMQ|330|cmq|STELLA ARTOIS
7790990002810|1|JABÓN LÍQUIDO DELICADOS ARIEL BOT 800 ML|800|ml|ARIEL
7792280000353|1|TE CACHAMAI BOLDO EST 20 SAQ  EST 30 GRM|30|grm|CACHAMAI
7798411850323|1|SAL PATAGONICA LOCOS X EL ASADO FRA 150 GRM|150|grm|LOCOS X EL ASAD
7798130465242|1|VINO ARTESANO PINOT G ORG|750.00|cm3|ARTESANO DE ARGENTO
7797678020104|1|NOTEBOOK EXO SMART RA5|1.00|unidad|EXO
5000299622049|1|WHISKY XV CLEAR CHIVAS REGAL EST 700 ML|700|ml|CHIVAS REGAL
7798217933206|1|TORTA DOLCE DM 800 GRM  X UNI|800|grm|.
7795293101314|1|T/PASC HOJALDRE D/YEYO|400.00|gr|DON YEYO
7622210277503|1|TAB MILKA OREO|300.00|gr|MILKA
7798003220237|1|ATUN MARECHIARE SALSA TOM|180.00|gr|MARECHIARE
6922900362313|1|REPASADOR MICROFIBRA ESTAMP. 40x60cm|1|uni.|LANTERMO S.A
7622210745620|1|CHOCOLATE MILKA  C/ALMENDRAS PAQ 55 GRM|55|grm|MILKA
7793046008477|1|MERMELADA DULCOR CIRUELA 454gr.FCO.|454|Gr|DULCOR S.A.
7798273211034|1|AROMATIZ.AMB.C/DIFUSOR LIMÓN AROMASS CJA 125 ML|125|ml|AROMASS
7792410523165|1|FERNET BUHERO NEGRO BOT 700 ML|700|ml|BUHERO NEGRO
7791416960486|1|ALIM. PERROS ADULTOS MAYORES SAB.CARNE  RAZA BOL 15 KGM|15|kgm|RAZA
0194850491160|1|NOTEB HP 13AY-0162LA R5|1.00|unidad|HP
7791102047385|1|VINAGRE COOP ALCOHOL|500.00|cm3|COOPERATIVA
7509552922301|1|ACOND.ALOE HIDRA CLEAN GARNIER FRUCTICS BOT 200 ML|200|ml|GARNIER FRUCTIS
7790139101145|1|VINAGRE DE ALCOHOL FAVINCO BOT 500 ML|500|ml|FAVINCO
7798024760293|1|MILANESA PECETO C/ PAPAS X UN|1.00|unidad|Sin Marca
7790670050650|1|HAMBURGUESA PATY CLASICA 4UN.CJA.|4|uni.|QUICKFOOD S.A.
7792459456134|1|*ESPONJA ASAPRACTIC MULTIUSO 1un|1|uni.|LA GAUCHITA S.A.
7793008009368|1|COLORACION 919 RUBIO CLARO DORADO INTENSO KIT 1 UNI|1|uni|919
7792900092829|1|ESPECIAS SURTIDAS DOS ANCLAS SOB 25 GRM|25|grm|DOS ANCLAS
7790598000430|1|PROVENZAL DON UBALDO SOB|25.00|gr|DON UBALDO
8904227319704|1|SAHUMERIOS ZED BLACK HEXAGONAL 15un|15|uni.|YURITY S.A.(ENE&EME)
7509546686660|1|*ENJ.BUCAL COLGATE LUMINOUS 250ml|250|ml|COLGATE PALMOLIVE ARGENTINA S.A.
7791822691097|1|JARRO CHOPP ESCUDO 1un.|1|uni.|RIGOLLEAU FRANCISCO BOIXADOS
7790625005339|1|BONDIOLA FETEADA LARIO X 120 GRM|120|grm|LARIO
7799155001743|1|BEBIDA ISOTONICA MANZANA FULL SPORT BOT 500 ML|500|ml|FULL SPORT
7790070622082|1|TAPA P/PASCUALINA SIN TACC LA SALTEÑA BSA 380 GRM|380|grm|LA SALTEÑA
7794520869027|1|BASTONITOS SAB.EXTRA QUESO KRACHITOS PAQ 60 GRM|60|grm|KRACHITOS
7790045825845|1|VEGGIE SNACKS BARBACOA GRANIX PAQ 90 GRM|90|grm|GRANIX
7790900046170|1|BOLSAS BOLZIP P/CUBITOS DE HIELO 10un|10|uni.|INDUSTRIAS IBERIA S.A.I.C
7891962032283|1|OBLEAS BAUDUCCO FRESA 140gr|140|Gr|PANDURATA ALIMENTOS LTDA ARGENTINA
7790742373304|1|QUESO PROCESADO LIGHT FINLANDIA POT 290 GRM|290|grm|FINLANDIA
7798092840606|1|DEO INTIMO ESENCIAS JAZMIN VAGISIL AER 75 ML|75|ml|DERMO VAGISIL
7791102066881|1|COOPE LIMONADA CERO S/GAS|2000.00|cm3|COOPERATIVA
7798384611198|1|TAB XVIEW PROTON KIDS AZU|1.00|unidad|X-VIEW
8806097660712|1|CEL SAMSUNG S25 FE NAVY|1.00|unidad|SAMSUNG
7791293047072|1|ACOND.REGENERACIÓN EXTREMA DOVE BOT 200 ML|200|ml|DOVE
7798124362717|1|SUAV.P/ROPA CONC.EPICO ECOVITA BOT 500 ML|500|ml|ECOVITA
7791293047850|1|JABON D/GLICERINA BROMELIA LUX PAQ 90 GRM|90|grm|LUX
7798342151544|1|MEDALLON A BAS.D/PROT.VEGET. NOT CHICKEN PAQ 200 GRM|160|grm|NOT CHIKEN
7791416065648|1|ALIMENTO RAZA PERROS CARNE 8 KG.|8|Kg|NUTRIPET S.A.U.
7509552791280|1|ACOND.ELVIVE OLEO EXTRAORD NUT 400 ml.|400|ml|LOREAL ARGENTINA S.A
7796953311111|1|JAMON COCIDO BOCATTI NATURAL FETEADO BLI 130 GRM|130|grm|BOCATTI
0076625216287|1|MEDALLONES DE QUINOA BROCOLI NUTRE FWP X4 400 GRM|400|grm|NUTREE
7791113000942|1|MERMELADA EMETH DAMASCO FRA 450 GRM|450|grm|EMETH
8076808150072|1|FIDEOS LARGOS SEM. BARILLA SPAGTONI CJA 500 GRM|500|grm|BARILLA
7791102007877|1|ACEITE CANOLA ECOOP|500.00|cm3|ECOOP
0198828953698|1|NOTEBOOK HP RYZEN 7 7730U|1.00|unidad|HP
7790064001701|1|ALGODON ESTRELLA SUPER 100gr|100|Gr|BUYANOR S.A.
7509552940466|1|KIT COLORACIÓN 4.15 CAST.CAOBA INTENSA GARNIER CJA 1 UNI|1|uni|GARNIER
7790895001451|1|GASEOSA COCA COLA LIGHT BOT 1,5 LTR|1500|cmq|COCA COLA LIGHT
7793253385712|1|ESPONJA MORTIMER BRONCE|1.00|unidad|MORTIMER
7909569510674|1|FREEZER GAFA FGHF300B- L|1.00|unidad|GAFA
7795628000077|1|PIEDRA SANITARIA ALTA GAMA LAVANDA P/GAT|2|Kg|SOL MINERALES Y SERVICIOS SA
5011432700005|1|COCHE PASEO FIORELLA PLEGABLE 1un|1|uni.|MAR-PLAST S.A
7798345761382|1|TETINA DISPITA SILICONA 1un.|1|uni.|DISPITA
0019100254169|1|CREMA CORPORAL LAVANDA JERGENS POM 207 ML|207|ml|JERGENS
7798276561679|1|VODKA MANGO DURAZNO JOHN C BOT 750 ML|750|ml|JOHN C
7790773003300|1|BROCHES ROPA IDEAL PLAST|12.00|unidad|IDEAL
7798350089020|1|TOA HUM DUFFY FLIP TOP|48.00|unidad|DUFFY
8806094973594|1|NOT SSG GALAXY BOOK 3 I3|1.00|unidad|SAMSUNG
7790691003680|1|VERTEDOR MAXI DAYSAL ALLEGRA 680cc|1|uni.|DAYSAL S.R.L.
7791866001203|1|MAYONESA NATURA DOY PACK 237 GR.|250|cc|NIZA S.A.
7791564012488|1|QUESO FUNDIDO ADLER JAMON CJA 100 GRM|100|grm|ADLER
0022796916013|1|SHAMPOO BRAZILIAN KERATIN SMOOTH OGX BOT 385 ML|385|ml|OGX
7798060853003|1|QUESO UNTABLE CLÁSICO TONADITA POT 180 GRM|180|grm|TONADITA
7793008017936|1|TINTURA SHAMPOO COL.RUBIO 5 MIN.ISSUE SOB 25 ML|25|ml|ISSUE
7500810034330|1|SNACK PICANTE EXTREMO FUEGO TAKIS PAQ 140 GRM|140|grm|TAKIS
7798391620046|1|PASAS DE UVA MORENAS S/SEMI FRUIT LIFE POT 250 GRM|250|grm|FRUIT LIFE
7790070562265|1|HARINA DE TRIGO 0000 FORTIFI. C/HIERRO FAVORITA PAQ 1 KGM|1|kgm|FAVORITA
7622201704643|1|POLVO P/POSTRE ROYAL VAINILLA SOB 75 GRM|75|grm|ROYAL
7797037912057|1|VOLCAN GN 3500TN|1.00|unidad|VOLCAN
7791528013841|1|HELADO ICE CREAM ALFAJOR VAINILLA 6UN.ES|450|Gr|ICE CREAM S.R.L.
7792799000073|1|AGUA MINERAL CON GAS ECO DE LOS ANDES BOT 1,5 LTR|1500|cmq|ECO D.LOS ANDES
7790349851441|1|OBLEA LIMON PAQ 50 GRM|50|grm|Z
7622201705992|1|JUGO E/POLVO MANZANA TANG SOB 15 GRM|15|grm|TANG
7793046007364|1|MERMELADA LIGHT CORMILLOT FRAMBUESA FRA 390 GRM|390|grm|CORMILLOT
7797599000520|1|GRANOLA CON PASAS NUTRI BALANCE PAQ 320 GRM|320|grm|NUTRI BALANCE
7794520869652|1|CAFÉ TOST.MOLID.MEDIO LOS 5 HISPANOS PAQ 500 GRM|500|grm|LOS 5 HISPANOS
7797675001731|1|ALF SAN TELMO BLANCO|360.00|gr|SAN TELMO
7790717153092|1|VINO NOVECENTO RAICES CAB|750.00|cm3|NOVECENTO
7791249450277|1|HALLS MENTA LYPTUS CARAMELOS DUROS PAQ.X 28G|1.00|unidad|Sin Marca
7793613315243|1|COBERTOR FIELDERSTADT  MATELASEADO 11/2P|1|uni.|LANTERMO S.A
7792200000791|1|SCONCITOS 9 DE ORO 180gr.|180|Gr|MOLINO CAÑUELAS S.A.C.I.F.I.A.
7792489248884|1|ALMOHADON FRASES FABRICS 50x50 cm.|1|uni.|V.H FABRICS
7791293050867|1|JABON ORQUI.NEGRA LUX PAQ 120 GRM|120|grm|LUX
7790070433008|1|POLVO P/BIZCOCHUELO SAB.COCO EXQUISITA CJA 540 GRM|540|grm|EXQUISITA
7792260000021|1|MERMELADA DURAZNO ORIETA POT 500 GRM|500|grm|ORIETA
7891155040903|1|COPA CHAMPAGNE BARONE NADIR C/U|1|uni.|DISTRIBUIDORA BRASIN SA
0000077906519|1|DESOD.NOVELTEX CREMA ANTISUD. 60gr|60|Gr|SISCOM DE ARGENTINA S.A.
7790010003193|1|JABON LIQUIDO GLICERINA JOHNSON S BABY BOT 200 ML|200|ml|JOHNSON S BABY
7798205050120|1|MIX FRUTAL KOS FOOD POT 200 GRM|200|grm|KOS FOOD
7798260740523|1|MILANESAS D/PECETO S/GLUTEN UNION GANADERA PAQ 750 GRM|750|grm|UNION GANADERA
4006000005485|1|PROTECTOR LABIAL MED REPAIR NIVEA BLI 4,8 GRM|4.8|grm|NIVEA
7790158229493|1|MIEL UNTABLE ALELUYA POT 500 GRM|500|grm|ALELUYA
7793670400517|1|YERBA VERDEFLOR CEDRON|500.00|gr|VERDEFLOR
7792180139986|1|GALL.RELL.VAINILLA C/FRUTOS D BOSQUE 9 DE ORO PAQ 120 GRM|120|grm|9 DE ORO
0000077993540|1|TURRON C/ROCKLETS ARCOR FWP 25 GRM|25|grm|ARCOR
7798028020560|1|YERBA MATE SAB.GUARANÁ ADELGA MATE PAQ 500 GRM|500|grm|ADELGAMATE
7798187211533|1|PALITOS SALADOS P PCIO|60.00|gr|PRIMER PRECIO
7790150413005|1|ALBAHACA ALICANTE ESP ST|20.00|gr|ALICANTE
7798161722178|1|Jugo organico de arandano s/a Las Brisas 330cc|1.00|unidad|Sin Marca
